gutenberg_id,short_title,gutenberg_title,year,author,section,class,line_number,text
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,CHAPTER V.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,CONCERNING THE WAY TO GOVERN CITIES OR PRINCIPALITIES WHICH LIVED UNDER
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,THEIR OWN LAWS BEFORE THEY WERE ANNEXED
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,370,Whenever those states which have been acquired as stated have been
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,371,"accustomed to live under their own laws and in freedom, there are three"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,372,"courses for those who wish to hold them: the first is to ruin them, the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,373,"next is to reside there in person, the third is to permit them to live"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,374,"under their own laws, drawing a tribute, and establishing within it an"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,375,oligarchy which will keep it friendly to you. Because such a
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,376,"government, being created by the prince, knows that it cannot stand"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,377,"without his friendship and interest, and does its utmost to support"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,378,him; and therefore he who would keep a city accustomed to freedom will
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,379,hold it more easily by the means of its own citizens than in any other
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,380,way.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,381,"There are, for example, the Spartans and the Romans. The Spartans held"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,382,"Athens and Thebes, establishing there an oligarchy: nevertheless they"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,383,"lost them. The Romans, in order to hold Capua, Carthage, and Numantia,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,384,"dismantled them, and did not lose them. They wished to hold Greece as"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,385,"the Spartans held it, making it free and permitting its laws, and did"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,386,not succeed. So to hold it they were compelled to dismantle many cities
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,387,"in the country, for in truth there is no safe way to retain them"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,388,otherwise than by ruining them. And he who becomes master of a city
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,389,"accustomed to freedom and does not destroy it, may expect to be"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,390,"destroyed by it, for in rebellion it has always the watchword of"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,391,"liberty and its ancient privileges as a rallying point, which neither"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,392,time nor benefits will ever cause it to forget. And whatever you may do
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,393,"or provide against, they never forget that name or their privileges"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,394,"unless they are disunited or dispersed, but at every chance they"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,395,"immediately rally to them, as Pisa after the hundred years she had been"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,396,held in bondage by the Florentines.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,397,"But when cities or countries are accustomed to live under a prince, and"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,398,"his family is exterminated, they, being on the one hand accustomed to"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,399,"obey and on the other hand not having the old prince, cannot agree in"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,400,"making one from amongst themselves, and they do not know how to govern"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,401,"themselves. For this reason they are very slow to take up arms, and a"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,402,prince can gain them to himself and secure them much more easily. But
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,403,"in republics there is more vitality, greater hatred, and more desire"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,404,"for vengeance, which will never permit them to allow the memory of"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,405,their former liberty to rest; so that the safest way is to destroy them
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,406,or to reside there.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,CHAPTER VI.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,CONCERNING NEW PRINCIPALITIES WHICH ARE ACQUIRED BY ONE’S OWN ARMS AND
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,ABILITY
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,407,"Let no one be surprised if, in speaking of entirely new principalities"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,408,"as I shall do, I adduce the highest examples both of prince and of"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,409,"state; because men, walking almost always in paths beaten by others,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,410,"and following by imitation their deeds, are yet unable to keep entirely"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,411,to the ways of others or attain to the power of those they imitate. A
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,412,"wise man ought always to follow the paths beaten by great men, and to"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,413,"imitate those who have been supreme, so that if his ability does not"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,414,"equal theirs, at least it will savour of it. Let him act like the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,415,"clever archers who, designing to hit the mark which yet appears too far"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,416,"distant, and knowing the limits to which the strength of their bow"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,417,"attains, take aim much higher than the mark, not to reach by their"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,418,"strength or arrow to so great a height, but to be able with the aid of"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,419,so high an aim to hit the mark they wish to reach.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,420,"I say, therefore, that in entirely new principalities, where there is a"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,421,"new prince, more or less difficulty is found in keeping them,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,422,accordingly as there is more or less ability in him who has acquired
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,423,"the state. Now, as the fact of becoming a prince from a private station"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,424,"presupposes either ability or fortune, it is clear that one or other of"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,425,these things will mitigate in some degree many difficulties.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,426,"Nevertheless, he who has relied least on fortune is established the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,427,"strongest. Further, it facilitates matters when the prince, having no"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,428,"other state, is compelled to reside there in person."
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,429,"But to come to those who, by their own ability and not through fortune,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,430,"have risen to be princes, I say that Moses, Cyrus, Romulus, Theseus,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,431,and such like are the most excellent examples. And although one may not
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,432,"discuss Moses, he having been a mere executor of the will of God, yet"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,433,"he ought to be admired, if only for that favour which made him worthy"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,434,to speak with God. But in considering Cyrus and others who have
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,435,"acquired or founded kingdoms, all will be found admirable; and if their"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,436,"particular deeds and conduct shall be considered, they will not be"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,437,"found inferior to those of Moses, although he had so great a preceptor."
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,438,And in examining their actions and lives one cannot see that they owed
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,439,"anything to fortune beyond opportunity, which brought them the material"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,440,to mould into the form which seemed best to them. Without that
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,441,"opportunity their powers of mind would have been extinguished, and"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,442,without those powers the opportunity would have come in vain.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,443,"It was necessary, therefore, to Moses that he should find the people of"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,444,"Israel in Egypt enslaved and oppressed by the Egyptians, in order that"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,445,they should be disposed to follow him so as to be delivered out of
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,446,"bondage. It was necessary that Romulus should not remain in Alba, and"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,447,"that he should be abandoned at his birth, in order that he should"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,448,become King of Rome and founder of the fatherland. It was necessary
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,449,that Cyrus should find the Persians discontented with the government of
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,450,"the Medes, and the Medes soft and effeminate through their long peace."
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,451,Theseus could not have shown his ability had he not found the Athenians
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,452,"dispersed. These opportunities, therefore, made those men fortunate,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,453,and their high ability enabled them to recognize the opportunity
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,454,whereby their country was ennobled and made famous.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,455,"Those who by valorous ways become princes, like these men, acquire a"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,456,"principality with difficulty, but they keep it with ease. The"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,457,difficulties they have in acquiring it rise in part from the new rules
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,458,and methods which they are forced to introduce to establish their
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,459,government and its security. And it ought to be remembered that there
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,460,"is nothing more difficult to take in hand, more perilous to conduct, or"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,461,"more uncertain in its success, than to take the lead in the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,462,"introduction of a new order of things, because the innovator has for"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,463,"enemies all those who have done well under the old conditions, and"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,464,lukewarm defenders in those who may do well under the new. This
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,465,"coolness arises partly from fear of the opponents, who have the laws on"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,466,"their side, and partly from the incredulity of men, who do not readily"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,467,believe in new things until they have had a long experience of them.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,468,Thus it happens that whenever those who are hostile have the
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,469,"opportunity to attack they do it like partisans, whilst the others"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,470,"defend lukewarmly, in such wise that the prince is endangered along"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,471,with them.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,472,"It is necessary, therefore, if we desire to discuss this matter"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,473,"thoroughly, to inquire whether these innovators can rely on themselves"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,474,"or have to depend on others: that is to say, whether, to consummate"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,475,"their enterprise, have they to use prayers or can they use force? In"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,476,"the first instance they always succeed badly, and never compass"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,477,"anything; but when they can rely on themselves and use force, then they"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,478,are rarely endangered. Hence it is that all armed prophets have
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,479,"conquered, and the unarmed ones have been destroyed. Besides the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,480,"reasons mentioned, the nature of the people is variable, and whilst it"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,481,"is easy to persuade them, it is difficult to fix them in that"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,482,"persuasion. And thus it is necessary to take such measures that, when"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,483,"they believe no longer, it may be possible to make them believe by"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,484,force.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,485,"If Moses, Cyrus, Theseus, and Romulus had been unarmed they could not"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,486,have enforced their constitutions for long—as happened in our time to
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,487,"Fra Girolamo Savonarola, who was ruined with his new order of things"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,488,"immediately the multitude believed in him no longer, and he had no"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,489,means of keeping steadfast those who believed or of making the
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,490,unbelievers to believe. Therefore such as these have great difficulties
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,491,"in consummating their enterprise, for all their dangers are in the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,492,"ascent, yet with ability they will overcome them; but when these are"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,493,"overcome, and those who envied them their success are exterminated,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,494,"they will begin to be respected, and they will continue afterwards"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,495,"powerful, secure, honoured, and happy."
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,496,To these great examples I wish to add a lesser one; still it bears some
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,497,"resemblance to them, and I wish it to suffice me for all of a like"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,498,kind: it is Hiero the Syracusan.[1] This man rose from a private
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,499,"station to be Prince of Syracuse, nor did he, either, owe anything to"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,500,"fortune but opportunity; for the Syracusans, being oppressed, chose him"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,501,"for their captain, afterwards he was rewarded by being made their"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,502,"prince. He was of so great ability, even as a private citizen, that one"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,503,who writes of him says he wanted nothing but a kingdom to be a king.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,504,"This man abolished the old soldiery, organized the new, gave up old"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,505,"alliances, made new ones; and as he had his own soldiers and allies, on"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,506,"such foundations he was able to build any edifice: thus, whilst he had"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,507,"endured much trouble in acquiring, he had but little in keeping."
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,508," [1] Hiero II, born about 307 B.C., died 216 B.C."
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,CHAPTER VII.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,CONCERNING NEW PRINCIPALITIES WHICH ARE ACQUIRED EITHER BY THE ARMS OF
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,reference,NA,OTHERS OR BY GOOD FORTUNE
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,509,Those who solely by good fortune become princes from being private
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,510,"citizens have little trouble in rising, but much in keeping atop; they"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,511,"have not any difficulties on the way up, because they fly, but they"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,512,have many when they reach the summit. Such are those to whom some state
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,513,is given either for money or by the favour of him who bestows it; as
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,514,"happened to many in Greece, in the cities of Ionia and of the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,515,"Hellespont, where princes were made by Darius, in order that they might"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,516,hold the cities both for his security and his glory; as also were those
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,517,"emperors who, by the corruption of the soldiers, from being citizens"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,518,came to empire. Such stand simply elevated upon the goodwill and the
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,519,fortune of him who has elevated them—two most inconstant and unstable
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,520,things. Neither have they the knowledge requisite for the position;
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,521,"because, unless they are men of great worth and ability, it is not"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,522,"reasonable to expect that they should know how to command, having"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,523,"always lived in a private condition; besides, they cannot hold it"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,524,because they have not forces which they can keep friendly and faithful.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,525,"States that rise unexpectedly, then, like all other things in nature"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,526,"which are born and grow rapidly, cannot leave their foundations and"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,527,correspondencies[1] fixed in such a way that the first storm will not
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,528,"overthrow them; unless, as is said, those who unexpectedly become"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,529,princes are men of so much ability that they know they have to be
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,530,"prepared at once to hold that which fortune has thrown into their laps,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,531,"and that those foundations, which others have laid before they became"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,532,"princes, they must lay afterwards."
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,533," [1] “Le radici e corrispondenze,” their roots (i.e. foundations) and"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,534, correspondencies or relations with other states—a common meaning of
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,535, “correspondence” and “correspondency” in the sixteenth and seventeenth
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,536, centuries.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,537,Concerning these two methods of rising to be a prince by ability or
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,538,"fortune, I wish to adduce two examples within our own recollection, and"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,539,"these are Francesco Sforza[2] and Cesare Borgia. Francesco, by proper"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,540,"means and with great ability, from being a private person rose to be"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,541,"Duke of Milan, and that which he had acquired with a thousand anxieties"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,542,"he kept with little trouble. On the other hand, Cesare Borgia, called"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,543,"by the people Duke Valentino, acquired his state during the ascendancy"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,544,"of his father, and on its decline he lost it, notwithstanding that he"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,545,had taken every measure and done all that ought to be done by a wise
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,546,and able man to fix firmly his roots in the states which the arms and
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,547,fortunes of others had bestowed on him.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,548," [2] Francesco Sforza, born 1401, died 1466. He married Bianca Maria"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,549," Visconti, a natural daughter of Filippo Visconti, the Duke of Milan,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,550, on whose death he procured his own elevation to the duchy. Machiavelli
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,551, was the accredited agent of the Florentine Republic to Cesare Borgia
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,552, (1478-1507) during the transactions which led up to the assassinations
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,553," of the Orsini and Vitelli at Sinigalia, and along with his letters to"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,554," his chiefs in Florence he has left an account, written ten years"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,555," before The Prince, of the proceedings of the duke in his"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,556, “Descritione del modo tenuto dal duca Valentino nello ammazzare
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,557," Vitellozzo Vitelli,” etc., a translation of which is appended to the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,558, present work.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,559,"Because, as is stated above, he who has not first laid his foundations"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,560,"may be able with great ability to lay them afterwards, but they will be"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,561,"laid with trouble to the architect and danger to the building. If,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,562,"therefore, all the steps taken by the duke be considered, it will be"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,563,"seen that he laid solid foundations for his future power, and I do not"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,564,"consider it superfluous to discuss them, because I do not know what"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,565,better precepts to give a new prince than the example of his actions;
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,566,"and if his dispositions were of no avail, that was not his fault, but"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,567,the extraordinary and extreme malignity of fortune.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,568,"Alexander the Sixth, in wishing to aggrandize the duke, his son, had"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,569,"many immediate and prospective difficulties. Firstly, he did not see"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,570,his way to make him master of any state that was not a state of the
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,571,Church; and if he was willing to rob the Church he knew that the Duke
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,572,"of Milan and the Venetians would not consent, because Faenza and Rimini"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,573,"were already under the protection of the Venetians. Besides this, he"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,574,"saw the arms of Italy, especially those by which he might have been"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,575,"assisted, in hands that would fear the aggrandizement of the Pope,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,576,"namely, the Orsini and the Colonnesi and their following. It behoved"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,577,"him, therefore, to upset this state of affairs and embroil the powers,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,578,so as to make himself securely master of part of their states. This was
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,579,"easy for him to do, because he found the Venetians, moved by other"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,580,"reasons, inclined to bring back the French into Italy; he would not"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,581,"only not oppose this, but he would render it more easy by dissolving"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,582,the former marriage of King Louis. Therefore the king came into Italy
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,583,with the assistance of the Venetians and the consent of Alexander. He
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,584,was no sooner in Milan than the Pope had soldiers from him for the
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,585,"attempt on the Romagna, which yielded to him on the reputation of the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,586,"king. The duke, therefore, having acquired the Romagna and beaten the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,587,"Colonnesi, while wishing to hold that and to advance further, was"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,588,"hindered by two things: the one, his forces did not appear loyal to"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,589,"him, the other, the goodwill of France: that is to say, he feared that"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,590,"the forces of the Orsini, which he was using, would not stand to him,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,591,"that not only might they hinder him from winning more, but might"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,592,"themselves seize what he had won, and that the king might also do the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,593,"same. Of the Orsini he had a warning when, after taking Faenza and"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,594,"attacking Bologna, he saw them go very unwillingly to that attack. And"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,595,"as to the king, he learned his mind when he himself, after taking the"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,596,"Duchy of Urbino, attacked Tuscany, and the king made him desist from"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,597,that undertaking; hence the duke decided to depend no more upon the
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,598,arms and the luck of others.
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,599,For the first thing he weakened the Orsini and Colonnesi parties in
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,600,"Rome, by gaining to himself all their adherents who were gentlemen,"
1232,The Prince,The Prince,1532,Niccolò Machiavelli,contents,content,601,"making them his gentlemen, giving them good pay, and, according to"
