gutenberg_id,title,author,section,subsection,act,scene,character,line_number,text
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,BORACHIO,310,"Marry, on Hero, the daughter and heir of Leonato."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,DON JOHN,311,A very forward March-chick! How came you to this?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,BORACHIO,312,"Being entertained for a perfumer, as I was smoking a musty room,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,BORACHIO,313,"comes me the Prince and Claudio, hand in hand, in sad conference: I whipt"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,BORACHIO,314,"me behind the arras, and there heard it agreed upon that the Prince should"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,BORACHIO,315,"woo Hero for himself, and having obtained her, give her to Count Claudio."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,DON JOHN,316,"Come, come; let us thither: this may prove food to my"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,DON JOHN,317,displeasure. That young start-up hath all the glory of my overthrow: if I
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,DON JOHN,318,"can cross him any way, I bless myself every way. You are both sure, and"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,DON JOHN,319,will assist me?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,CONRADE,320,"To the death, my lord."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,DON JOHN,321,Let us to the great supper: their cheer is the greater that I am
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,DON JOHN,322,subdued. Would the cook were of my mind! Shall we go to prove what’s
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,DON JOHN,323,to be done?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT I,SCENE III,BORACHIO,324,We’ll wait upon your Lordship.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT I,SCENE III,NA,NA,[Exeunt.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,reference,ACT II,SCENE III,NA,NA,ACT II
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,reference,ACT II,SCENE I,NA,NA,SCENE I. A hall in Leonato’s house.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT II,SCENE I,NA,NA,"Enter Leonato, Antonio, Hero, Beatrice and"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BORACHIO,325,others.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,326,Was not Count John here at supper?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,ANTONIO,327,I saw him not.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,328,How tartly that gentleman looks! I never can see him but I am
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,329,heart-burned an hour after.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,HERO,330,He is of a very melancholy disposition.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,331,He were an excellent man that were made just in the mid-way
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,332,"between him and Benedick: the one is too like an image, and says nothing;"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,333,"and the other too like my lady’s eldest son, evermore tattling."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,334,Then half Signior Benedick’s tongue in Count John’s
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,335,"mouth, and half Count John’s melancholy in Signior Benedick’s"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,336,face—
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,337,"With a good leg and a good foot, uncle, and money enough in his"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,338,"purse, such a man would win any woman in the world if a’ could get"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,339,her good will.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,340,"By my troth, niece, thou wilt never get thee a husband, if thou"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,341,be so shrewd of thy tongue.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,ANTONIO,342,"In faith, she’s too curst."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,343,Too curst is more than curst: I shall lessen God’s sending
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,344,"that way; for it is said, ‘God sends a curst cow short horns;’"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,345,but to a cow too curst he sends none.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,346,"So, by being too curst, God will send you no horns?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,347,"Just, if he send me no husband; for the which blessing I am at"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,348,him upon my knees every morning and evening. Lord! I could not endure a
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,349,husband with a beard on his face: I had rather lie in the woollen.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,350,You may light on a husband that hath no beard.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,351,What should I do with him? dress him in my apparel and make him
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,352,"my waiting gentlewoman? He that hath a beard is more than a youth, and he"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,353,that hath no beard is less than a man; and he that is more than a youth is
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,354,"not for me; and he that is less than a man, I am not for him: therefore I"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,355,"will even take sixpence in earnest of the bear-ward, and lead his apes"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,356,into hell.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,357,"Well then, go you into hell?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,358,"No; but to the gate; and there will the Devil meet me, like an"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,359,"old cuckold, with horns on his head, and say, ‘Get you to heaven,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,360,"Beatrice, get you to heaven; here’s no place for you maids.’ So"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,361,"deliver I up my apes, and away to Saint Peter for the heavens: he shows me"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,362,"where the bachelors sit, and there live we as merry as the day is long."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,ANTONIO,363,"[To Hero.] Well, niece, I trust you will be ruled by your father."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,364,"Yes, faith; it is my cousin’s duty to make curtsy,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,365,"and say, ‘Father, as it please you:’— but yet for all"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,366,"that, cousin, let him be a handsome fellow, or else make another"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,367,"curtsy, and say, ‘Father, as it please me.’"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,368,"Well, niece, I hope to see you one day fitted with a husband."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,369,Not till God make men of some other metal than earth. Would it
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,370,not grieve a woman to be over-mastered with a piece of valiant dust? to
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,371,"make an account of her life to a clod of wayward marl? No, uncle, I’ll"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,372,"none: Adam’s sons are my brethren; and truly, I hold it a sin to"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,373,match in my kindred.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,374,"Daughter, remember what I told you: if the Prince do solicit you"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,375,"in that kind, you know your answer."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,376,"The fault will be in the music, cousin, if you be not wooed in"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,377,"good time: if the Prince be too important, tell him there is measure in"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,378,"everything, and so dance out the answer. For, hear me, Hero: wooing,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,379,"wedding, and repenting is as a Scotch jig, a measure, and a cinquepace:"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,380,"the first suit is hot and hasty, like a Scotch jig, and full as"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,381,"fantastical; the wedding, mannerly modest, as a measure, full of state and"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,382,"ancientry; and then comes Repentance, and with his bad legs, falls into"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,383,"the cinquepace faster and faster, till he sink into his grave."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,384,"Cousin, you apprehend passing shrewdly."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,385,"I have a good eye, uncle: I can see a church by daylight."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,386,"The revellers are entering, brother: make good room."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT II,SCENE I,NA,NA,"Enter Don Pedro, Claudio, Benedick, Balthasar, Don"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,LEONATO,387,"John, Borachio, Margaret, Ursula and Others, masked."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON PEDRO,388,"Lady, will you walk about with your friend?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,HERO,389,"So you walk softly and look sweetly and say nothing, I am yours for"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,HERO,390,the walk; and especially when I walk away.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON PEDRO,391,With me in your company?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,HERO,392,"I may say so, when I please."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON PEDRO,393,And when please you to say so?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,HERO,394,When I like your favour; for God defend the lute should be like the case!
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON PEDRO,395,My visor is Philemon’s roof; within the house is Jove.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,HERO,396,"Why, then, your visor should be thatch’d."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON PEDRO,397,"Speak low, if you speak love."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT II,SCENE I,NA,NA,[Takes her aside.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BALTHASAR,398,"Well, I would you did like me."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,MARGARET,399,"So would not I, for your own sake; for I have many ill qualities."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BALTHASAR,400,Which is one?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,MARGARET,401,I say my prayers aloud.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BALTHASAR,402,I love you the better; the hearers may cry Amen.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,MARGARET,403,God match me with a good dancer!
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BALTHASAR,404,Amen.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,MARGARET,405,"And God keep him out of my sight when the dance is done! Answer, clerk."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BALTHASAR,406,No more words: the clerk is answered.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,URSULA,407,I know you well enough: you are Signior Antonio.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,ANTONIO,408,"At a word, I am not."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,URSULA,409,I know you by the waggling of your head.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,ANTONIO,410,"To tell you true, I counterfeit him."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,URSULA,411,"You could never do him so ill-well, unless you were the very"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,URSULA,412,"man. Here’s his dry hand up and down: you are he, you are he."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,ANTONIO,413,"At a word, I am not."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,URSULA,414,"Come, come; do you think I do not know you by your excellent"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,URSULA,415,"wit? Can virtue hide itself? Go to, mum, you are he: graces will"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,URSULA,416,"appear, and there’s an end."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,417,Will you not tell me who told you so?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,418,"No, you shall pardon me."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,419,Nor will you not tell me who you are?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,420,Not now.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,421,"That I was disdainful, and that I had my good wit out of"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,422,"the ‘Hundred Merry Tales.’ Well, this was Signior"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,423,Benedick that said so.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,424,What’s he?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,425,I am sure you know him well enough.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,426,"Not I, believe me."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,427,Did he never make you laugh?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,428,"I pray you, what is he?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,429,"Why, he is the Prince’s jester: a very dull fool; only his"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,430,gift is in devising impossible slanders: none but libertines delight in
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,431,"him; and the commendation is not in his wit, but in his villainy; for he"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,432,"both pleases men and angers them, and then they laugh at him and beat him."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,433,I am sure he is in the fleet: I would he had boarded me!
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,434,"When I know the gentleman, I’ll tell him what you say."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,435,"Do, do: he’ll but break a comparison or two on me; which,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,436,"peradventure not marked or not laughed at, strikes him into melancholy;"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,437,"and then there’s a partridge wing saved, for the fool will eat no"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,438,supper that night. [Music within.] We must follow the leaders.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,439,In every good thing.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,440,"Nay, if they lead to any ill, I will leave them at the next turning."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,441,"[Dance. Then exeunt all but Don John, Borachio"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BEATRICE,442,and Claudio.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,443,"Sure my brother is amorous on Hero, and hath withdrawn her"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,444,father to break with him about it. The ladies follow her and but one visor
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,445,remains.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BORACHIO,446,And that is Claudio: I know him by his bearing.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,447,Are you not Signior Benedick?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,448,You know me well; I am he.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,449,"Signior, you are very near my brother in his love: he is"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,450,"enamoured on Hero; I pray you, dissuade him from her; she is no equal for"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,451,his birth: you may do the part of an honest man in it.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,452,How know you he loves her?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,453,I heard him swear his affection.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BORACHIO,454,So did I too; and he swore he would marry her tonight.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,DON JOHN,455,"Come, let us to the banquet."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT II,SCENE I,NA,NA,[Exeunt Don John and Borachio.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,456,"Thus answer I in name of Benedick,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,457,But hear these ill news with the ears of Claudio.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,458,’Tis certain so; the Prince wooss for himself.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,459,Friendship is constant in all other things
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,460,Save in the office and affairs of love:
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,461,Therefore all hearts in love use their own tongues;
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,462,Let every eye negotiate for itself
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,463,And trust no agent; for beauty is a witch
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,464,Against whose charms faith melteth into blood.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,465,"This is an accident of hourly proof,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,466,"Which I mistrusted not. Farewell, therefore, Hero!"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT II,SCENE I,NA,NA,Re-enter Benedick.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,467,Count Claudio?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,468,"Yea, the same."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,469,"Come, will you go with me?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,470,Whither?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,471,"Even to the next willow, about your own business, Count. What"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,472,"fashion will you wear the garland of? About your neck, like a usurer’s"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,473,"chain? or under your arm, like a lieutenant’s scarf? You must wear"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,474,"it one way, for the Prince hath got your Hero."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,475,I wish him joy of her.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,476,"Why, that’s spoken like an honest drovier: so they sell bullocks."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,477,But did you think the Prince would have served you thus?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,478,"I pray you, leave me."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,479,Ho! now you strike like the blind man: ’twas the boy that
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,480,"stole your meat, and you’ll beat the post."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,CLAUDIO,481,"If it will not be, I’ll leave you."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT II,SCENE I,NA,NA,[Exit.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,482,"Alas! poor hurt fowl. Now will he creep into sedges. But, that"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,483,"my Lady Beatrice should know me, and not know me! The Prince’s fool!"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,484,"Ha! it may be I go under that title because I am merry. Yea, but so I am"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT II,SCENE I,BENEDICK,485,apt to do myself wrong; I am not so reputed: it is the base though bitter
