"gutenberg_id","title","year","author","section","series","section_id","class","poem_id","poem_number","line_number","text"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","The daisy follows soft the sun,","XXXIV",12,"   Night's possibility!"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem_number","No rack can torture me,","XXXV",NA,"XXXV."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem_title","No rack can torture me,","XXXV",NA,"EMANCIPATION."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",1,"No rack can torture me,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",2,"My soul's at liberty"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",3,"Behind this mortal bone"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",4,"There knits a bolder one"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",5,"You cannot prick with saw,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",6,"Nor rend with scymitar."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",7,"Two bodies therefore be;"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",8,"Bind one, and one will flee."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",9,"The eagle of his nest"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",10,"No easier divest"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",11,"And gain the sky,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",12,"Than mayest thou,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",13,"Except thyself may be"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",14,"Thine enemy;"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",15,"Captivity is consciousness,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","No rack can torture me,","XXXV",16,"So's liberty."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem_number","I lost a world the other day.","XXXVI",NA,"XXXVI."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem_title","I lost a world the other day.","XXXVI",NA,"LOST."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I lost a world the other day.","XXXVI",1,"I lost a world the other day."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I lost a world the other day.","XXXVI",2,"Has anybody found?"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I lost a world the other day.","XXXVI",3,"You'll know it by the row of stars"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I lost a world the other day.","XXXVI",4,"Around its forehead bound."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I lost a world the other day.","XXXVI",5,"A rich man might not notice it;"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I lost a world the other day.","XXXVI",6,"Yet to my frugal eye"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I lost a world the other day.","XXXVI",7,"Of more esteem than ducats."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I lost a world the other day.","XXXVI",8,"Oh, find it, sir, for me!"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem_number","If I shouldn't be alive","XXXVII",NA,"XXXVII."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","If I shouldn't be alive","XXXVII",1,"If I shouldn't be alive"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","If I shouldn't be alive","XXXVII",2,"When the robins come,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","If I shouldn't be alive","XXXVII",3,"Give the one in red cravat"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","If I shouldn't be alive","XXXVII",4,"A memorial crumb."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","If I shouldn't be alive","XXXVII",5,"If I couldn't thank you,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","If I shouldn't be alive","XXXVII",6,"Being just asleep,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","If I shouldn't be alive","XXXVII",7,"You will know I'm trying"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","If I shouldn't be alive","XXXVII",8,"With my granite lip!"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem_number","Sleep is supposed to be,","XXXVIII",NA,"XXXVIII."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",1,"Sleep is supposed to be,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",2,"By souls of sanity,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",3,"The shutting of the eye."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",4,"Sleep is the station grand"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",5,"Down which on either hand"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",6,"The hosts of witness stand!"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",7,"Morn is supposed to be,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",8,"By people of degree,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",9,"The breaking of the day."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",10,"Morning has not occurred!"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",11,"That shall aurora be"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",12,"East of eternity;"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",13,"One with the banner gay,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",14,"One in the red array, --"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","Sleep is supposed to be,","XXXVIII",15,"That is the break of day."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem_number","I shall know why, when time is over,","XXXIX",NA,"XXXIX."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I shall know why, when time is over,","XXXIX",1,"I shall know why, when time is over,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I shall know why, when time is over,","XXXIX",2,"And I have ceased to wonder why;"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I shall know why, when time is over,","XXXIX",3,"Christ will explain each separate anguish"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I shall know why, when time is over,","XXXIX",4,"In the fair schoolroom of the sky."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I shall know why, when time is over,","XXXIX",5,"He will tell me what Peter promised,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I shall know why, when time is over,","XXXIX",6,"And I, for wonder at his woe,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I shall know why, when time is over,","XXXIX",7,"I shall forget the drop of anguish"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I shall know why, when time is over,","XXXIX",8,"That scalds me now, that scalds me now."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem_number","I never lost as much but twice,","XL",NA,"XL."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",1,"I never lost as much but twice,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",2,"And that was in the sod;"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",3,"Twice have I stood a beggar"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",4,"Before the door of God!"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",5,"Angels, twice descending,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",6,"Reimbursed my store."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",7,"Burglar, banker, father,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",8,"I am poor once more!"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",9,"POEMS"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",10,"by EMILY DICKINSON"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",11,"Second Series"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",12,"Edited by two of her friends"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",13,"MABEL LOOMIS TODD and T.W. HIGGINSON"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",14,"PREFACE"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",15,"The eagerness with which the first volume of Emily Dickinson's"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",16,"poems has been read shows very clearly that all our alleged modern"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",17,"artificiality does not prevent a prompt appreciation of the"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",18,"qualities of directness and simplicity in approaching the greatest"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",19,"themes,--life and love and death. That ""irresistible needle-touch,"""
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",20,"as one of her best critics has called it, piercing at once the very"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",21,"core of a thought, has found a response as wide and sympathetic as"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",22,"it has been unexpected even to those who knew best her compelling"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",23,"power.  This second volume, while open to the same criticism as to"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",24,"form with its predecessor, shows also the same shining beauties."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",25,"Although Emily Dickinson had been in the habit of sending"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",26,"occasional poems to friends and correspondents, the full extent of"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",27,"her writing was by no means imagined by them. Her friend ""H.H."""
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",28,"must at least have suspected it, for in a letter dated 5th"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",29,"September, 1884, she wrote:--"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",30,"MY DEAR FRIEND,-- What portfolios full of verses"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",31,"you must have! It is a cruel wrong to your ""day and"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",32,"generation"" that you will not give them light."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",33,"If such a thing should happen as that I should outlive"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",34,"you, I wish you would make me your literary legatee"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",35,"and executor. Surely after you are what is called"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",36,"""dead"" you will be willing that the poor ghosts you"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",37,"have left behind should be cheered and pleased by your"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",38,"verses, will you not? You ought to be. I do not think"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",39,"we have a right to withhold from the world a word or"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",40,"a thought any more than a deed which might help a"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",41,"single soul. . . ."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",42,"                Truly yours,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",43,"                        HELEN JACKSON."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",44,"The ""portfolios"" were found, shortly after Emily Dickinson's death,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",45,"by her sister and only surviving housemate. Most of the poems had"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",46,"been carefully copied on sheets of note-paper, and tied in little"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",47,"fascicules, each of six or eight sheets. While many of them bear"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",48,"evidence of having been thrown off at white heat, still more had"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",49,"received thoughtful revision. There is the frequent addition of"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",50,"rather perplexing foot-notes, affording large choice of words and"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",51,"phrases. And in the copies which she sent to friends, sometimes one"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",52,"form, sometimes another, is found to have been used. Without"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",53,"important exception, her friends have generously placed at the"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",54,"disposal of the Editors any poems they had received from her; and"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",55,"these have given the obvious advantage of comparison among several"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",56,"renderings of the same verse."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",57,"To what further rigorous pruning her verses would have been"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",58,"subjected had she published them herself, we cannot know. They"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",59,"should be regarded in many cases as merely the first strong and"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",60,"suggestive sketches of an artist, intended to be embodied at some"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",61,"time in the finished picture."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",62,"Emily Dickinson appears to have written her first poems in the"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",63,"winter of 1862. In a letter to oone of the present Editors the"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",64,"April following, she says, ""I made no verse, but one or two, until"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",65,"this winter."""
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",66,"The handwriting was at first somewhat like the delicate, running"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",67,"Italian hand of our elder gentlewomen; but as she advanced in"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",68,"breadth of thought, it grew bolder and more abrupt, until in her"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",69,"latest years each letter stood distinct and separate from its"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",70,"fellows. In most of her poems, particularly the later ones,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",71,"everything by way of punctuation was discarded, except numerous"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",72,"dashes; and all important words began with capitals. The effect of"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",73,"a page of her more recent manuscript is exceedingly quaint and"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",74,"strong.  The fac-simile given in the present volume is from one of"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",75,"the earlier transition periods. Although there is nowhere a date,"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",76,"the handwriting makes it possible to arrange the poems with general"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",77,"chronologic accuracy."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",78,"As a rule, the verses were without titles; but ""A Country Burial,"""
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",79,"""A Thunder-Storm,"" ""The Humming-Bird,"" and a few others were named"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",80,"by their author, frequently at the end,--sometimes only in the"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",81,"accompanying note, if sent to a friend."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",82,"The variation of readings, with the fact that she often wrote in"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",83,"pencil and not always clearly, have at times thrown a good deal of"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",84,"responsibility upon her Editors. But all interference not"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",85,"absolutely inevitable has been avoided. The very roughness of her"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",86,"rendering is part of herself, and not lightly to be touched; for it"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",87,"seems in many cases that she intentionally avoided the smoother and"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",88,"more usual rhymes."
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",89,"Like impressionist pictures, or Wagner's rugged music, the very"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",90,"absence of conventional form challenges attention. In Emily"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",91,"Dickinson's exacting hands, the especial, intrinsic fitness of a"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",92,"particular order of words might not be sacrificed to anything"
12242,"Poems by Emily Dickinson",1890,"Emily Dickinson","contents",1,"IV. TIME AND ETERNITY.","poem","I never lost as much but twice,","XL",93,"virtually extrinsic; and her verses all show a strange cadence of"
